主類別(L1),次類別(L2),key,細項(L3),細項(L3) EN,細節(L4),細節(L4) EN,風險,修復難易度,Level 2 Score,Level 1 Score,Level 0 Score,OPEN API,ISO,GDPR,PCI DSS,NIST CSF,詳細情況,詳細情況 EN,修復,修復 EN,更多資訊
email,spf,spf_multiple_redirect,SPF 紀錄包含多項 redirect 機制,SPF Record Multiple Redirect,,,M,L,6.67,3.70,1.37,,,,,,您的 SPF 紀錄同時包含多項 redirect 機制。Redirect 機制指示收信方使用另一網域的 SPF 紀錄取代自己的。使用 redirect 機制時不應同時使用 all 機制，若 SPF 紀錄中兩者種都有，則 redirect 機制會被忽略。Redirect 機制只能設一個，其他皆會被忽略。SPF 紀錄機制使用不當可能使收信方忽略您的 SPF 紀錄，導致您寄出的郵件被設為垃圾信甚至直接拒絕。,"We detected that your SPF record contains multiple ""redirect"" tags. The ""redirect"" mechanism is used to instruct the receiving mail server to adopt the specified domain's SPF record instead of the current record. It can only appear once in the record. Misuse of SPF mechanisms may cause the receiving server to ignore your SPF record and reject your emails.","為避免此風險，建議參照以下準則：
•請檢查您的 SPF 紀錄並只設置一筆 redirect 機制。","To mitigate this vulnerability, we suggest the following:
• Check your SPF record and ensure the ""redirect"" tag only appears once.",
email,spf,spf_ptr,SPF 紀錄使用 ptr 機制,SPF Record Uses PTR,,,L,L,3.33,1.85,0.68,,,,,,"您的 SPF 紀錄使用 ptr 機制。目前 SPF 協議已不支援 ptr 機制。SPF 紀錄機制使用不當可能使收信方忽略您的 SPF 紀錄，導致您寄出的郵件被設為垃圾信甚至直接拒絕。

詳細規範請參考：
•https://tools.ietf.org/html/rfc7208#section-5.5","We detected that your SPF record uses the ""ptr"" mechanism, which has been deprecated and unsupported by some email servers. Misuse of SPF mechanisms may cause the receiving server to ignore your SPF record and reject your emails.
For specification details, check: https://tools.ietf.org/html/rfc7208#section-5.5","若非必要，請關閉此服務。否則，為避免此風險，建議參照以下準則：
•改用 include 機制。","To mitigate this vulnerability, we suggest the following:
• Remove the ""ptr"" tag in your SPF record. Use the ""include"" mechanism instead.",
email,spf,spf_all_loosy,SPF 紀錄中 all 機制過於寬鬆,SPF Record Uses Lax All,,,M,L,6.67,3.70,1.37,,,,,,,,,,
email,spf,spf_all_loosy_all_pass,SPF 紀錄中 all 機制過於寬鬆,SPF Record Uses Lax All,SPF 紀錄中 all 機制為 Pass,All with Pass Qualifier,M,L,,,,,,,,,您的 SPF 紀錄中 all 機制設置為 Pass(+)，表示允許任何 IP 冒充您的網域寄信，等同沒有任何保護。一般來說應設置最嚴謹的 -all，表示除了指定的 IP 外一律拒絕（fail(-)）。,We detected that your SPF record uses the SoftFail (~) qualifier for the 'all' mechanism. This indicates that all IPs are authorized to send emails as your domain and is equivalent to having no protections. The 'all' mechanism should use the Fail (-) qualifier to refuse any IPs out of the whitelist.,"為避免此風險，建議參照以下準則：
•請檢查您的 SPF 紀錄並設置 all 機制使用 Fail(-)。","To mitigate this vulnerability, we suggest the following:
• Please use the Fail(-) qualifier in your SPF record.",
email,spf,spf_all_loosy_all_softfail,SPF 紀錄中 all 機制過於寬鬆,SPF Record Uses Lax All,SPF 紀錄中 all 機制為 SoftFail,All with SoftFail Qualifier,M,L,,,,,,,,,您的 SPF 紀錄中 all 機制設置為 SoftFail(~)，表示驗證失敗的信件應被標示為不安全，納入垃圾郵件評分，但仍會被送到用戶信箱。如果有設置 DMARC，則 DMARC 紀錄指定的政策會被使用，此時 SoftFail(~) 效用等同 Fail(-)，此風險可略。,"We detected that your SPF record uses the SoftFail (~) qualifier for the 'all' mechanism. This indicates that emails that fail authentication should be marked as suspicious and added to the spam score, but still sent to the user’s inbox. If your DMARC record is set, the action taken will depend on the defined DMARC policy. In this case, the SoftFail(~) and Fail(-) qualifiers are equivalent and this issue can be ignored. ","為避免此風險，建議參照以下準則：
•請檢查您的 SPF 紀錄並設置 all 機制使用 Fail(-)。","To mitigate this vulnerability, we suggest the following:
• Please use the Fail(-) qualifier in your SPF record.",
credential,credential_leakage,exposure_password,帳密外洩,Credentials Leakage,,,H,L,32.00,32.00,5.00,,"8. Asset Management 
9. Access Control","Art.5 Principles relating to processing of personal data
Art.34. Communication of a personal data breach to the data subject",3. Protect stored cardholder data (Protect Stored Account Data),"PR.AC-1: Identities and credentials are managed for authorized devices and users
PR.AC-3: Remote access is managed
PR.DS-1: Data-at-rest is protected",檢測到您的帳密在外洩事件中被公布。發生外洩的服務與資料請參照『更多資訊』。,"We detected that your credentials were leaked in data breaches. For details on the leaked email and service, please refer to the ""more information"" section.","為避免此風險，建議參照以下準則：
•更換並使用高強度的密碼。
•新密碼不應重複使用於其他服務。
•新密碼不應使用生日、姓名等容易取得之個資。","To mitigate this vulnerability, we suggest the following:
• Please change your password to use strong credentials.
• The password should not be reused in other services.
•  The password should not contain easily accessible PII such as your birthday and name.",
credential,credential_leakage,exposure_thirdparty_account,外部服務中的帳號,Exposed External Accounts,,,M,L,16.00,16.00,1.37,,"8. Asset Management 
9. Access Control","Art.5 Principles relating to processing of personal data
Art.34. Communication of a personal data breach to the data subject","3. Protect stored cardholder data
8. Identify and authenticate access to system components","PR.AC-1: Identities and credentials are managed for authorized devices and users
PR.AC-3: Remote access is managed",檢測到您的帳號名稱在外部服務中存在帳號。駭客可能使用您的帳號名稱來註冊外部服務，藉此假冒您的身份與客戶互動並進行詐騙。,We detected accounts using your domain name in external services. An adversary may register services using your organization's name to set up fraudulent services and scam your customers. ,"為避免此風險，建議參照以下準則：
•檢視『更多資訊』中的帳號是否為您所有
•檢視該帳號對貴單位造成的影響","To mitigate this vulnerability, we suggest the following:
• Check if you own the accounts listed in the ""more information"" section
• Investigate if the accounts have any detrimental effects on your company",
credential,credential_leakage,exposure_deep_web,暗網資訊,Mentioned in the Darknet,,,M,L,16.00,16.00,1.37,,"8. Asset Management 
9. Access Control","Art.5 Principles relating to processing of personal data
Art.34. Communication of a personal data breach to the data subject",3. Protect stored cardholder data,ID.RA-2: Threat and vulnerability information is received from information sharing forums and sources,檢測到您的機構在暗網中被提及。駭客可能在論壇中討論與您有關的漏洞或是攻擊，請檢視『更多資訊』的內容是否會對您產生傷害。,"We detected that your organization was mentioned in the Darknet. Adversaries often share newly discovered vulnerabilities and discuss attacks in Darknet forums. Check the ""more information"" section for details.","為避免此風險，建議參照以下準則：
•檢視『更多資訊』中的資訊對貴單位造成的影響。若為漏洞請儘速修補。","To mitigate this vulnerability, we suggest the following:
• Investigate if the leaked information in the ""more information"" section has any detrimental effect on your company.
• Patch the disclosed vulnerability as soon as possible.",
cloud,cloud_storage,exposure_cloud_storage,公開的雲端儲存,Exposed Cloud Storage,,,M,L,17.78,17.78,1.37,,"8. Asset Management 
9.4 System and application access control
13.1 Network Security Management","Art.5 Principles relating to processing of personal data
Art.34. Communication of a personal data breach to the data subject","3. Protect stored cardholder data
8. Identify and authenticate access to system components","PR.AC-1: Identities and credentials are managed for authorized devices and users
PR.AC-3: Remote access is managed",公開的雲端儲存能允許任何人存取您的資料、上傳惡意檔案、查看配置等等。洩漏位置請參考『更多資訊』。,"An open cloud storage allows anyone to access your files, upload malicious content, and even modify settings. Check the ""more information"" section for details.","為避免此風險，建議參照以下準則：
•如需對外開放此雲端儲存， 請確認上面資料皆可被公開。
•不應對外開放此雲端儲存， 請立即修改配置。","To mitigate this vulnerability, we suggest the following:
• If the cloud storage must be externally open, make sure all exposed information is public.
• If the cloud storage is private, modify configurations immediately to secure it.",
cloud,cloud_storage,exposure_cloud_storage_azure_blob,公開的雲端儲存,Exposed Cloud Storage,Azure Blob Storage,Azure Blob Storage,M,L,,,,,"8. Asset Management 
9.4 System and application access control
13.1 Network Security Management","Art.5 Principles relating to processing of personal data
Art.34. Communication of a personal data breach to the data subject","3. Protect stored cardholder data
8. Identify and authenticate access to system components","PR.AC-1: Identities and credentials are managed for authorized devices and users
PR.AC-3: Remote access is managed",檢測到與您有關的 Azure Blob Storage。,We detected a public Azure Blob Storage potentially related to your organization.,"修改與配置方式請參考：
•https://docs.microsoft.com/zh-tw/azure/storage/common/storage-auth","For configuration steps, refer to: https://docs.microsoft.com/zh-tw/azure/storage/common/storage-auth",
cloud,cloud_storage,exposure_cloud_storage_google,公開的雲端儲存,Exposed Cloud Storage,Google Object Storage,Google Object Storage,M,L,,,,,"8. Asset Management 
9.4 System and application access control
13.1 Network Security Management","Art.5 Principles relating to processing of personal data
Art.34. Communication of a personal data breach to the data subject","3. Protect stored cardholder data
8. Identify and authenticate access to system components","PR.AC-1: Identities and credentials are managed for authorized devices and users
PR.AC-3: Remote access is managed",檢測到與您有關的 Google Object Storage。,We detected a public Google Object Storage potentially related to your organization.,"修改與配置方式請參考：
•https://cloud.google.com/storage/docs/access-control
","For configuration steps, refer to: https://cloud.google.com/storage/docs/access-control
",
cloud,cloud_storage,exposure_cloud_storage_do,公開的雲端儲存,Exposed Cloud Storage,DigitalOcean Space,DigitalOcean Space,M,L,,,,,"8. Asset Management 
9.4 System and application access control
13.1 Network Security Management","Art.5 Principles relating to processing of personal data
Art.34. Communication of a personal data breach to the data subject","3. Protect stored cardholder data
8. Identify and authenticate access to system components","PR.AC-1: Identities and credentials are managed for authorized devices and users
PR.AC-3: Remote access is managed",檢測到與您有關的 DigitalOcean Space。,We detected a public DigitalOcean Space potentially related to your organization.,"修改與配置方式請參考：
•https://docs.digitalocean.com/products/spaces/how-to/set-file-listing-permissions/
","For configuration steps, refer to: https://docs.digitalocean.com/products/spaces/how-to/set-file-listing-permissions/
",
